tmlprm,tmlversi,tmldata,tmlnobuk,tmlkode1,tmlkode2,tmlkode3,tmlkode4,tmlket1,tmlket2,tmlket3,tmlket4,tmlkode5,tmlkode6,tmlyt,tmlcrtusr,tmlscr,tmltotal1,tmltotal2,tmltotal3,tmltotal4,tmltotal5
1638,2,DTTMPLAP,RUGILABA,BLN,412.00.1003,,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1640,1,DTTMPLAP,RUGILABA,BLN,412.00.1004,,C0001,,TDK KONTRIBUS,,NPL,,,Y,,,0.0,0.0,0.0,0.0,0.0
1642,1,DTTMPLAP,RUGILABA,BLN,412.00.1005,,C0001,,TDK KONTRIBUS,,NPL,,,Y,,,0.0,0.0,0.0,0.0,0.0
1644,3,DTTMPLAP,RUGILABA,BLN,412.00.1006,,C0002,,,,NPL,,,Y,,,0.0,0.0,0.0,0.0,0.0
1646,2,DTTMPLAP,RUGILABA,BLN,412.00.1007,,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1648,2,DTTMPLAP,RUGILABA,BLN,412.00.1008,,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1650,3,DTTMPLAP,RUGILABA,BLN,412.00.1009,TDK,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1652,3,DTTMPLAP,RUGILABA,BLN,412.00.1010,TDK,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1654,3,DTTMPLAP,RUGILABA,BLN,412.00.1011,TDK,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1656,2,DTTMPLAP,RUGILABA,BLN,412.00.1012,,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1658,1,DTTMPLAP,RUGILABA,BLN,412.00.1013,TDK,C0001,,TDK KONTRIBUS,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1660,3,DTTMPLAP,RUGILABA,BLN,412.00.1014,TDK,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1662,2,DTTMPLAP,RUGILABA,BLN,412.00.1015,,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1664,2,DTTMPLAP,RUGILABA,BLN,412.00.1016,,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1666,2,DTTMPLAP,RUGILABA,BLN,412.00.1017,,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1668,3,DTTMPLAP,RUGILABA,BLN,412.00.1018,TDK,C0002,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1670,1,DTTMPLAP,RUGILABA,BLN,412.00.1019,TDK,C0001,,TDK KONTRIBUS,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1672,3,DTTMPLAP,RUGILABA,BLN,412.00.1101,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1674,2,DTTMPLAP,RUGILABA,BLN,412.00.1201,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1676,3,DTTMPLAP,RUGILABA,BLN,621.01.1001,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1678,3,DTTMPLAP,RUGILABA,BLN,621.01.2001,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1680,3,DTTMPLAP,RUGILABA,BLN,621.01.2002,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1682,3,DTTMPLAP,RUGILABA,BLN,621.01.2003,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1684,3,DTTMPLAP,RUGILABA,BLN,621.01.2004,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1686,5,DTTMPLAP,RUGILABA,BLN,621.01.2005,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1688,5,DTTMPLAP,RUGILABA,BLN,621.01.2006,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1690,5,DTTMPLAP,RUGILABA,BLN,621.01.2007,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1692,5,DTTMPLAP,RUGILABA,BLN,621.01.2008,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1694,3,DTTMPLAP,RUGILABA,BLN,621.02.1001,,B0018,,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1696,3,DTTMPLAP,RUGILABA,BLN,621.03.1001,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
1698,3,DTTMPLAP,RUGILABA,BLN,621.03.2001,TDK,,,,,ASURANSI,,,,,,0.0,0.0,0.0,0.0,0.0
1700,3,DTTMPLAP,RUGILABA,BLN,621.04.1001,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1702,3,DTTMPLAP,RUGILABA,BLN,621.05.1001,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1704,3,DTTMPLAP,RUGILABA,BLN,621.06.1001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1706,3,DTTMPLAP,RUGILABA,BLN,622.01.1001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1708,3,DTTMPLAP,RUGILABA,BLN,622.01.2001,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1710,5,DTTMPLAP,RUGILABA,BLN,622.01.2002,,D0003,,,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1712,3,DTTMPLAP,RUGILABA,BLN,622.02.1001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1714,3,DTTMPLAP,RUGILABA,BLN,622.03.1001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1716,3,DTTMPLAP,RUGILABA,BLN,622.03.2001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1718,3,DTTMPLAP,RUGILABA,BLN,700.01.1001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1720,3,DTTMPLAP,RUGILABA,BLN,700.01.1002,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,,0.0,0.0,0.0,0.0,0.0
1722,1,DTTMPLAP,RUGILABA,BLN,421.01.1001,,A1004,TUNAI,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1724,1,DTTMPLAP,RUGILABA,BLN,421.01.1002,,A1004,TUNAI,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1726,1,DTTMPLAP,RUGILABA,BLN,421.01.1003,,A1004,KREDIT,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1728,1,DTTMPLAP,RUGILABA,BLN,421.01.1004,,A1004,KREDIT,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1730,3,DTTMPLAP,RUGILABA,BLN,421.01.2001,,C0002,,TDK KONTRIBUS,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1732,3,DTTMPLAP,RUGILABA,BLN,421.01.2101,TDK,C0001,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1734,1,DTTMPLAP,RUGILABA,BLN,421.01.3001,,A1004,TUNAI,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1736,1,DTTMPLAP,RUGILABA,BLN,421.01.3002,,A1004,KREDIT,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1738,3,DTTMPLAP,RUGILABA,BLN,421.01.3004,TDK,A4002,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1740,3,DTTMPLAP,RUGILABA,BLN,421.01.3005,TDK,C0001,,,,NPL,,,,,,0.0,0.0,0.0,0.0,0.0
1742,3,DTTMPLAP,RUGILABA,BLN,421.01.3006,,A2002,AHASS,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1744,1,DTTMPLAP,RUGILABA,BLN,421.01.4001,,A1004,KREDIT,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1746,0,DTTMPLAP,RUGILABA,BLN,421.01.5001,,A3003,,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1748,1,DTTMPLAP,RUGILABA,BLN,421.02.1001,,A2002,AHASS,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1750,1,DTTMPLAP,RUGILABA,BLN,421.02.1002,,A2002,AHASS,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1752,2,DTTMPLAP,RUGILABA,BLN,421.03.1001,,A2002,AHASS,TDK KONTRIBUS,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1756,3,DTTMPLAP,RUGILABA,BLN,421.04.0001,TDK,A4002,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1758,3,DTTMPLAP,RUGILABA,BLN,421.04.1001,TDK,A4002,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1760,3,DTTMPLAP,RUGILABA,BLN,421.05.1001,TDK,A4002,,,,LABA,,,,,,0.0,0.0,0.0,0.0,0.0
1762,3,DTTMPLAP,RUGILABA,BLN,511.01.1001,,B0002,ADH,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1764,2,DTTMPLAP,RUGILABA,BLN,511.01.1002,,B0002,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1766,0,DTTMPLAP,RUGILABA,BLN,511.01.1003,,B0002,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1768,8,DTTMPLAP,RUGILABA,BLN,511.01.1004,,B0002,REMEDIAL,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1770,3,DTTMPLAP,RUGILABA,BLN,511.01.1005,,B0002,SVY,GAB_INPG,GAB_JL_K,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1772,3,DTTMPLAP,RUGILABA,BLN,511.01.1006,,B0002,PIUT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1774,0,DTTMPLAP,RUGILABA,BLN,511.01.1007,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1776,0,DTTMPLAP,RUGILABA,BLN,511.01.1008,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1778,1,DTTMPLAP,RUGILABA,BLN,511.01.1009,,B0002,AHASS,TDK KONTRIBUS,RPJUAL_BKL,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1780,0,DTTMPLAP,RUGILABA,BLN,511.01.1010,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1782,0,DTTMPLAP,RUGILABA,BLN,511.01.1011,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1784,0,DTTMPLAP,RUGILABA,BLN,511.01.1012,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1786,0,DTTMPLAP,RUGILABA,BLN,511.01.1013,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1788,0,DTTMPLAP,RUGILABA,BLN,511.01.1014,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1790,3,DTTMPLAP,RUGILABA,BLN,511.01.1015,,B0002,PIUT,TDK KONTRIBUS,GAB_JL_TOTAL,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1792,0,DTTMPLAP,RUGILABA,BLN,511.01.1016,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1794,3,DTTMPLAP,RUGILABA,BLN,511.01.1017,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1796,3,DTTMPLAP,RUGILABA,BLN,511.01.1018,,B0002,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1798,3,DTTMPLAP,RUGILABA,BLN,511.01.1019,,B0002,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1800,3,DTTMPLAP,RUGILABA,BLN,511.01.1020,,B0002,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1802,0,DTTMPLAP,RUGILABA,BLN,511.01.1021,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1804,0,DTTMPLAP,RUGILABA,BLN,511.01.1022,,B0002,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1806,0,DTTMPLAP,RUGILABA,BLN,511.01.1023,,B0002,MKT,TDK KONTRIBUS,GAB_JL_TOTAL,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1808,3,DTTMPLAP,RUGILABA,BLN,511.01.1101,,B0003,ADH,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1810,2,DTTMPLAP,RUGILABA,BLN,511.01.1102,,B0003,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1812,4,DTTMPLAP,RUGILABA,BLN,511.01.1103,,B0003,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1814,8,DTTMPLAP,RUGILABA,BLN,511.01.1104,,B0003,REMEDIAL,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1816,4,DTTMPLAP,RUGILABA,BLN,511.01.1105,,B0003,SVY,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1818,3,DTTMPLAP,RUGILABA,BLN,511.01.1106,,B0003,PIUT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1820,3,DTTMPLAP,RUGILABA,BLN,511.01.1107,,B0003,SUPPORT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1822,3,DTTMPLAP,RUGILABA,BLN,511.01.1108,,B0003,SUPPORT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1824,1,DTTMPLAP,RUGILABA,BLN,511.01.1109,,B0003,AHASS,TDK KONTRIBUS,RPJUAL_BKL,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1826,3,DTTMPLAP,RUGILABA,BLN,511.01.1110,,B0003,SUPPORT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1828,4,DTTMPLAP,RUGILABA,BLN,511.01.1111,,B0003,SUPPORT,GAB_INPG,GAB_JL_K,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1830,3,DTTMPLAP,RUGILABA,BLN,511.01.1112,,B0003,SUPPORT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1832,3,DTTMPLAP,RUGILABA,BLN,511.01.1113,,B0003,SUPPORT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1834,0,DTTMPLAP,RUGILABA,BLN,511.01.1114,,B0003,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1836,4,DTTMPLAP,RUGILABA,BLN,511.01.1115,,B0003,PIUT,GAB_INPG,GAB_JL_TOTAL,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1838,3,DTTMPLAP,RUGILABA,BLN,511.01.1116,,B0003,SUPPORT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1840,5,DTTMPLAP,RUGILABA,BLN,511.01.1117,,B0003,SUPPORT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1842,6,DTTMPLAP,RUGILABA,BLN,511.01.1118,,B0003,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1844,5,DTTMPLAP,RUGILABA,BLN,511.01.1119,,B0003,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1846,5,DTTMPLAP,RUGILABA,BLN,511.01.1120,,B0003,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1848,10,DTTMPLAP,RUGILABA,BLN,511.01.1201,,B0002,,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1850,3,DTTMPLAP,RUGILABA,BLN,511.01.2001,,B0002,DIREKSI,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1852,5,DTTMPLAP,RUGILABA,BLN,511.01.2002,,B0003,DIREKSI,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1854,5,DTTMPLAP,RUGILABA,BLN,511.01.2101,,B0012,ADH,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1856,1,DTTMPLAP,RUGILABA,BLN,511.01.2102,KOMISI,B0012,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1858,1,DTTMPLAP,RUGILABA,BLN,511.01.2103,KOMISI,B0012,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1860,7,DTTMPLAP,RUGILABA,BLN,511.01.2104,,B0012,REMEDIAL,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1862,2,DTTMPLAP,RUGILABA,BLN,511.01.2105,KOMISI,B0012,SVY,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1864,1,DTTMPLAP,RUGILABA,BLN,511.01.2106,,B0012,PIUT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1866,4,DTTMPLAP,RUGILABA,BLN,511.01.2107,,B0012,SUPPORT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1868,4,DTTMPLAP,RUGILABA,BLN,511.01.2108,,B0012,SUPPORT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1870,1,DTTMPLAP,RUGILABA,BLN,511.01.2109,,B0012,AHASS,TDK KONTRIBUS,RPJUAL_BKL,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1872,0,DTTMPLAP,RUGILABA,BLN,511.01.2110,,B0012,LEGAL,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1874,5,DTTMPLAP,RUGILABA,BLN,511.01.2111,,B0012,SUPPORT,GAB_INPG,GAB_JL_K,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1876,4,DTTMPLAP,RUGILABA,BLN,511.01.2112,,B0012,SUPPORT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1878,0,DTTMPLAP,RUGILABA,BLN,511.01.2113,,B0012,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1880,4,DTTMPLAP,RUGILABA,BLN,511.01.2114,,B0012,SUPPORT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1882,1,DTTMPLAP,RUGILABA,BLN,511.01.2115,,B0012,PIUT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1884,4,DTTMPLAP,RUGILABA,BLN,511.01.2116,,B0012,SUPPORT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1886,5,DTTMPLAP,RUGILABA,BLN,511.01.2117,,B0012,SUPPORT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1888,6,DTTMPLAP,RUGILABA,BLN,511.01.2118,KOMISI,B0012,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1890,1,DTTMPLAP,RUGILABA,BLN,511.01.2119,KOMISI,B0012,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1892,6,DTTMPLAP,RUGILABA,BLN,511.01.2120,KOMISI,B0012,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1894,3,DTTMPLAP,RUGILABA,BLN,511.01.2201,,B0004,ADH,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1896,0,DTTMPLAP,RUGILABA,BLN,511.01.2202,,B0004,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1898,2,DTTMPLAP,RUGILABA,BLN,511.01.2203,,B0004,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1900,5,DTTMPLAP,RUGILABA,BLN,511.01.2204,,B0004,REMEDIAL,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1902,2,DTTMPLAP,RUGILABA,BLN,511.01.2205,,B0004,SVY,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1904,3,DTTMPLAP,RUGILABA,BLN,511.01.2206,,B0004,PIUT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1906,0,DTTMPLAP,RUGILABA,BLN,511.01.2207,,B0004,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1908,0,DTTMPLAP,RUGILABA,BLN,511.01.2208,,B0004,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1910,1,DTTMPLAP,RUGILABA,BLN,511.01.2209,,B0004,AHASS,TDK KONTRIBUS,RPJUAL_BKL,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1912,0,DTTMPLAP,RUGILABA,BLN,511.01.2210,,B0004,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1914,2,DTTMPLAP,RUGILABA,BLN,511.01.2211,,B0004,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1916,0,DTTMPLAP,RUGILABA,BLN,511.01.2212,,B0004,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1918,0,DTTMPLAP,RUGILABA,BLN,511.01.2213,,B0004,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1920,0,DTTMPLAP,RUGILABA,BLN,511.01.2214,,B0004,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1922,1,DTTMPLAP,RUGILABA,BLN,511.01.2215,,B0004,PIUT,TDK KONTRIBUS,GAB_JL_TOTAL,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1924,0,DTTMPLAP,RUGILABA,BLN,511.01.2216,,B0004,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1926,2,DTTMPLAP,RUGILABA,BLN,511.01.2217,,B0004,SUPPORT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1928,6,DTTMPLAP,RUGILABA,BLN,511.01.2218,,B0004,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1930,6,DTTMPLAP,RUGILABA,BLN,511.01.2219,,B0004,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1932,6,DTTMPLAP,RUGILABA,BLN,511.01.2220,,B0004,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1934,3,DTTMPLAP,RUGILABA,BLN,511.01.2301,,B0005,ADH,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1936,0,DTTMPLAP,RUGILABA,BLN,511.01.2302,,B0005,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1938,5,DTTMPLAP,RUGILABA,BLN,511.01.2303,,B0005,MKT,,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1940,8,DTTMPLAP,RUGILABA,BLN,511.01.2304,,B0005,REMEDIAL,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1942,4,DTTMPLAP,RUGILABA,BLN,511.01.2305,,B0005,SVY,GAB_INPG,GAB_JL_K,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1944,3,DTTMPLAP,RUGILABA,BLN,511.01.2306,,B0005,PIUT,GAB_INPG,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1946,1,DTTMPLAP,RUGILABA,BLN,511.01.2307,,B0005,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1948,0,DTTMPLAP,RUGILABA,BLN,511.01.2308,,B0005,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1950,1,DTTMPLAP,RUGILABA,BLN,511.01.2309,,B0005,AHASS,TDK KONTRIBUS,RPJUAL_BKL,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1952,0,DTTMPLAP,RUGILABA,BLN,511.01.2310,,B0005,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1954,4,DTTMPLAP,RUGILABA,BLN,511.01.2311,,B0005,SUPPORT,GAB_INPG,GAB_JL_K,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
1956,0,DTTMPLAP,RUGILABA,BLN,511.01.2312,,B0005,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,,0.0,0.0,0.0,0.0,0.0
